+------------+--------+------------+----------+-------+-------+-------+-------+-------+-------+-------+-------+-------+-------+
|    行业    |  代码  |    名称    | 涨幅统计 |   9   |   8   |   7   |   6   |   5   |   4   |   3   |   2   |   1   |   0   |
+------------+--------+------------+----------+-------+-------+-------+-------+-------+-------+-------+-------+-------+-------+
|  家电行业  | 001259 |   N利仁    |  120.7%  |       | 44.0  | 44.0  | 10.0  | 10.0  | 10.0  | -6.7  | -10.0 | -5.2  |  0.4  |
| 互联网服务 | 301270 |   N汉仪    |  109.9%  |       | 53.9  | 53.9  | 28.6  | -15.0 | -4.1  |  7.2  | -11.3 | -5.5  | -5.7  |
| 光学光电子 | 688401 |   N路维    |  102.5%  |       |       |       |       |       |       |       |       | 129.2 | -11.6 |
|  食品饮料  | 603237 |  N五芳斋   |  95.0%   |       | 44.0  | 44.0  | 10.0  | 10.0  | -5.0  | -9.6  |  0.0  | -7.2  | -2.5  |
|  物流行业  | 002800 |  天顺股份  |  94.9%   |       |       |       | 10.0  | 10.0  | 10.0  | 10.0  | 10.0  | 10.0  | 10.0  |
|   半导体   | 688403 |   N汇成    |  90.8%   |       |       |       |       |       |       |       |       |       | 90.8  |
|  电网设备  | 688226 |  威腾电气  |  60.8%   |       |       |       | 20.0  | 20.0  | -6.2  | 10.2  |  3.4  |  4.5  |  0.0  |
|  专用设备  | 831152 |   N昆工    |  60.2%   |       |       |       | 51.2  | -17.9 | -2.4  |  0.3  | 29.9  | -4.2  |  5.8  |
|   半导体   | 688041 |   N海光    |  60.1%   |       |       |       |       |       | 66.9  | -5.5  |  6.8  | -5.0  |  0.0  |
|  专用设备  | 688160 |  步科股份  |  60.0%   | -8.0  |  1.9  | 20.0  | 10.3  | 12.5  |  3.2  |  0.4  |  0.4  |  8.4  |  1.7  |
|  物流行业  | 001331 |   N胜通    |  58.4%   |       |       |       |       |       |       |       |       | 44.0  | 10.0  |
| 房地产开发 | 000573 |  粤宏远Ａ   |  52.5%   |       |       |       |       | 10.0  |  9.9  | 10.0  | 10.0  | 10.1  | -5.3  |
|  化学制品  | 002165 |   红宝丽   |  52.4%   | 10.1  | 10.1  |  2.0  | -5.6  |  4.7  |  9.9  |  9.9  | -2.9  |  5.2  |  1.0  |
| 汽车零部件 | 688071 |  华依科技  |  48.5%   |  9.7  |  0.6  | -1.2  | -0.0  |  6.4  |  3.8  |  1.4  |  3.4  | 13.7  |  3.5  |
|  通用设备  | 300257 |  开山股份  |  44.5%   | 20.0  | 20.0  | -5.4  | -1.7  | -0.8  |  3.6  |  1.3  |  7.2  | -0.7  | -2.6  |
|  食品饮料  | 603182 |   N嘉华    |  44.0%   |       |       |       |       |       |       |       |       |       | 44.0  |
| 房地产开发 | 600683 |  京投发展  |  42.7%   |       | 10.1  | 10.1  | 10.0  |  2.8  | -0.2  |  9.9  | -10.0 |  2.6  |  2.9  |
|  消费电子  | 002866 |  传艺科技  |  42.7%   |  2.1  |  0.6  | -10.0 | 10.0  | 10.0  | 10.0  | 10.0  | 10.0  |  1.1  | -5.2  |
|  通用设备  | 600992 |  贵绳股份  |  41.5%   |  4.6  |  0.0  | 10.0  | -5.5  | 10.0  |  2.4  |  6.1  | 10.0  | 10.0  | -10.0 |
|  物流行业  | 603056 |  德邦股份  |  38.1%   |       |       |       |       |       |       | 10.0  | 10.0  | 10.0  |  3.7  |
|  专用设备  | 688596 |  正帆科技  |  37.3%   |  8.7  |  4.9  |  1.0  | 12.8  |  7.8  | -2.5  |  1.6  | -5.0  |  1.6  |  2.6  |
|  多元金融  | 001236 |   N弘业    |  36.2%   | 10.0  | 10.0  | 10.0  |  2.3  | -4.6  |  2.7  |  3.3  | -5.8  |  0.7  |  4.3  |
|  汽车整车  | 000868 |  安凯客车  |  35.7%   |  0.7  |  5.5  | -3.5  | -1.0  |  8.0  |  6.9  |  5.7  | 10.0  | 10.0  | -9.4  |
|   半导体   | 688380 |   N中微    |  34.5%   | 82.1  | -14.4 | -3.6  | -2.3  |  1.5  | -7.2  | -1.8  |  0.8  | -2.3  |  0.6  |
|  通用设备  | 002282 |  博深股份  |  33.0%   |       |       |       |       |       |       |       |  9.9  | 10.0  | 10.0  |
