+--------------+--------+------------+----------+-------+-------+-------+-------+-------+------+-------+-------+-------+-------+
|   装修装饰   | 002047 |  宝鹰股份  |  49.2%   |  2.1  |  1.8  |  7.4  |  1.9  |  4.7  | 10.1 |  2.2  |  2.4  | -1.3  | 10.1  |
|  汽车零部件  | 688071 |  华依科技  |  48.5%   |  9.7  |  0.6  | -1.2  | -0.0  |  6.4  | 3.8  |  1.4  |  3.4  | 13.7  |  3.5  |
|   农药兽药   | 002868 |  绿康生化  |  47.7%   | -10.0 | -5.5  | -2.5  | 10.0  | 10.0  | 10.0 | 10.0  |  2.3  | 10.0  |  8.1  |
|   通用设备   | 603757 |  大元泵业  |  46.9%   | 10.0  | 10.0  | -0.9  | -6.6  | 10.0  | 0.1  | -1.5  | 10.0  | -0.2  | 10.0  |
|  光学光电子  | 000045 |  深纺织Ａ   |  46.6%   |       |       |       |       |       |      | 10.1  | 10.1  | 10.0  | 10.0  |
|   电子元件   | 600152 |  维科技术  |  46.2%   |  4.5  |  2.2  | -3.8  |  0.0  |  4.9  | 10.0 |  4.3  | 10.0  |  0.5  |  6.9  |
|   专用设备   | 600520 |  文一科技  |  45.6%   | 10.0  | 10.0  | 10.0  | -9.7  | 10.0  | 4.0  |  1.7  | -5.3  |  5.2  |  4.6  |
|   专用设备   | 002337 |  赛象科技  |  45.3%   |  5.4  | 10.0  | 10.0  |  9.9  | -9.9  | -3.4 | 10.0  |  1.8  |  5.8  |  0.7  |
|   光伏设备   | 300029 |   ST天龙   |  44.4%   |  4.8  |  0.0  | -1.7  |  2.9  | 13.5  | 8.8  | -0.6  | 19.9  | -9.8  |  2.6  |
|     电池     | 688772 |  珠海冠宇  |  42.8%   |       |       |       |       | 20.0  | -2.4 | 10.3  |  2.8  |  6.3  |  1.1  |
|   通信设备   | 300698 |  万马科技  |  41.9%   |       |       | 20.0  |  0.1  |  7.3  | 2.9  |  0.2  |  7.2  | -1.4  |  0.9  |
|   装修建材   | 603389 |  亚振家居  |  41.7%   |  9.9  | -2.6  | -0.3  |  1.4  | 10.0  | 10.1 | 10.0  |  1.0  | -6.4  |  3.9  |
|   通信设备   | 300565 |  科信技术  |  41.2%   | -0.4  | -2.7  | -4.6  |  3.7  | 14.3  | 3.0  | -2.5  |  9.3  |  1.2  | 15.9  |
|   化学原料   | 603067 |  振华股份  |  40.1%   |  6.1  |  1.6  | -4.2  |  3.0  | 10.0  | 10.0 | -2.9  |  6.3  |  0.4  |  5.0  |
|   工程机械   | 002272 |  川润股份  |  39.7%   | -2.3  | 10.0  | -2.5  | 10.1  | 10.1  | 10.0 | 10.0  | 10.0  | -10.0 | -8.2  |
|   航运港口   | 600026 |  中远海能  |  39.7%   |  8.2  | -3.6  | -0.6  |  2.0  |  1.4  | 10.0 |  3.5  |  0.9  | 10.0  |  3.0  |
|   环保行业   | 300335 |  迪森股份  |  39.3%   |       |       |       |       |       |      |       | 14.3  |  5.1  | 15.9  |
|   通用设备   | 002943 |  宇晶股份  |  38.8%   | 10.0  |  6.5  | -2.4  |  2.7  | 10.0  | 4.7  | -1.6  |  3.2  | -3.5  |  4.8  |
|   专用设备   | 301338 |   N凯格    |  37.7%   |       |       |       |       |       | 73.1 | -15.2 | -3.0  | -5.1  |  1.9  |
|   专用设备   | 688596 |  正帆科技  |  37.3%   |  8.7  |  4.9  |  1.0  | 12.8  |  7.8  | -2.5 |  1.6  | -5.0  |  1.6  |  2.6  |
|   专用设备   | 000821 |  京山轻机  |  35.8%   | -1.5  |  5.1  | -5.2  |  1.4  |  4.3  | 2.0  |  0.6  | 10.0  |  5.3  | 10.0  |
|   软件开发   | 000503 |  国新健康  |  35.8%   |       |       | 10.1  | 10.1  |  5.8  | 5.2  | -2.2  |  3.4  | -1.9  |  1.5  |
|     电机     | 002823 |  凯中精密  |  35.6%   |  1.1  |  3.0  | -1.0  |  0.2  | -0.9  | 0.5  | 10.0  | 10.0  |  0.6  |  8.3  |
|   通用设备   | 002965 |  祥鑫科技  |  35.5%   | -4.2  |  3.0  |  6.7  | -1.3  | 10.0  | 3.4  | 10.0  | 10.0  | -0.5  | -4.8  |
|    半导体    | 301132 |   N满坤    |  35.3%   |       | 67.3  | -5.9  | -2.5  | -6.0  | -1.3 | -3.8  |  3.4  | -4.4  | -0.2  |
|     电机     | 301023 |  江南奕帆  |  34.9%   | -0.5  |  3.0  | -1.2  | -1.6  |  3.7  | 1.0  |  8.6  |  6.8  |  1.2  | 10.2  |
|   专用设备   | 002334 |   英威腾   |  34.8%   |       |       |       |       |       |      | 10.0  | 10.1  |  8.1  |  3.0  |
|   消费电子   | 300916 |  朗特智能  |  34.7%   | 12.3  | -2.7  | -2.0  | -2.6  |  9.4  | 3.2  |  0.2  | 15.7  | -10.0 |  9.6  |
|   电源设备   | 002518 |   科士达   |  34.7%   |  0.9  |  0.1  | -3.2  | -5.3  | 10.0  | 10.0 |  7.8  |  1.7  | -0.4  | 10.0  |
|   通用设备   | 300990 |  同飞股份  |  34.5%   |  8.3  |  1.4  | -3.6  | -6.3  | 20.0  | 0.1  |  0.0  |  8.5  | -4.3  |  8.8  |
|    半导体    | 688380 |   N中微    |  34.5%   | 82.1  | -14.4 | -3.6  | -2.3  |  1.5  | -7.2 | -1.8  |  0.8  | -2.3  |  0.6  |
|      —       | 834062 |  科润智控  |  34.2%   | -0.7  | 14.7  |  2.1  | -2.4  |  1.1  | 1.4  |  3.4  | 11.5  | -2.7  |  2.8  |
|   通用设备   | 002843 |  泰嘉股份  |  34.1%   |  8.5  | -8.1  | -1.5  |  0.3  | 10.0  | 3.2  | 10.0  |  6.6  | -1.5  |  3.9  |
|   塑料制品   | 002768 |  国恩股份  |  34.1%   |  0.3  |  1.1  | -1.0  | -1.0  |  1.7  | 3.7  | 10.0  | 10.0  |  5.8  | -0.1  |
|  光学光电子  | 300331 |  苏大维格  |  34.0%   |       |       | 11.9  | -6.7  |  4.1  | 15.2 |  0.9  | 15.0  | -3.8  | -4.1  |
|   塑料制品   | 300806 |   斯迪克   |  33.4%   |       |       |       |       |       |      | 12.3  | 11.6  |  3.4  |  2.9  |
|   消费电子   | 300735 |  光弘科技  |  33.3%   |       |       | 20.0  |  5.6  |  1.9  | 5.3  | -2.0  |  1.2  | -2.5  |  1.4  |
|   环保行业   | 000820 |  神雾节能  |  33.1%   |       |       |       |       |       |      |       | 10.1  |  9.9  | 10.0  |
|   装修装饰   | 601886 |  江河集团  |  33.1%   |       | 10.1  |  6.7  |  6.3  |  3.2  | 0.2  | -0.1  |  0.4  | -1.3  |  4.1  |
|     电池     | 000049 |  德赛电池  |  32.1%   |       |       |       |       |       |      | 10.0  |  6.5  |  2.5  | 10.0  |
|   通用设备   | 600992 |  贵绳股份  |  32.1%   | -1.2  | -2.2  |  0.6  | 10.0  |  0.3  | 6.4  | -2.5  | -2.0  | 10.0  | 10.0  |
|   塑料制品   | 603051 |  鹿山新材  |  31.6%   | 10.0  | 10.0  | 10.0  |  5.4  | -4.5  | 1.7  | -3.5  | -1.8  | -3.7  |  5.8  |
|   光伏设备   | 688560 |  明冠新材  |  31.2%   |       |       |       |       |       |      |       | 11.0  |  5.9  | 11.7  |
|  光学光电子  | 002745 |   木林森   |  31.0%   | -0.6  |  0.7  |  5.2  |  1.6  |  5.8  | 6.2  | -1.7  |  4.3  | -3.3  | 10.0  |
|   消费电子   | 603327 |  福蓉科技  |  31.0%   |  3.9  | -3.5  | 10.0  |  0.1  |  6.9  | -1.2 |  2.9  | 10.0  | -2.0  |  1.2  |
|  光学光电子  | 002992 |  宝明科技  |  31.0%   |  6.3  | -0.3  | -3.1  |  8.5  | 10.0  | 6.3  | -2.2  |  1.2  | -1.2  |  2.8  |
|   电源设备   | 002665 |  首航高科  |  30.8%   | 10.0  |  2.6  |  5.1  | -4.7  |  0.2  | 6.7  |  2.4  | -3.8  | -0.2  | 10.0  |
|   通用设备   | 002685 |  华东重机  |  30.5%   | -1.6  |  2.4  | -0.8  |  0.3  |  1.6  | 9.9  | -1.9  | 10.1  | -1.8  |  9.9  |
|   化学制品   | 603822 |  嘉澳环保  |  30.4%   | 10.0  |  3.9  | 10.0  | -1.5  |  3.5  | 0.9  | -2.6  | -0.5  |  2.8  |  1.1  |
|    半导体    | 688699 |  明微电子  |  30.3%   | 20.0  |  7.0  |  4.8  | -5.5  |  0.4  | 0.3  | -4.5  |  1.5  | -2.3  |  7.5  |
|   专用设备   | 300902 |   国安达   |  30.2%   |       |       | 20.0  | -1.4  | -5.7  | 2.3  |  2.2  | -0.6  |  4.8  |  7.2  |
|   环保行业   | 301030 |  仕净科技  |  30.2%   | 15.6  |  0.6  | -3.0  |  0.1  |  3.0  | 10.4 | -0.2  | -0.2  | -2.8  |  4.8  |
|   化学原料   | 301059 |   金三江   |  30.2%   | -0.8  | -1.4  | 20.0  | -2.2  |  3.7  | 2.0  | -2.9  | -3.6  |  8.9  |  5.3  |
|   化学制品   | 605020 |  永和股份  |  30.2%   |  0.0  | 10.0  | -2.1  | -0.6  | -0.4  | 3.9  |  0.9  |  7.7  |  4.0  |  4.1  |
|   电网设备   | 301031 |  中熔电气  |  30.0%   |  3.3  |  0.9  | -4.5  | -0.8  |  4.3  | 4.8  |  4.5  | -0.4  |  1.6  | 13.9  |
|    半导体    | 688002 |  睿创微纳  |  30.0%   | 20.0  |  9.8  |  1.5  | -0.9  |  3.5  | -1.6 | -4.6  |  0.1  | -2.1  |  2.9  |
|   化学原料   | 002469 |  三维化学  |  29.7%   |       |       |       |       |       |      | 10.0  | 10.0  | -2.6  | 10.0  |
|   专用设备   | 601798 |  蓝科高新  |  29.7%   |       |       |       |       |       | 10.1 | 10.0  | -2.9  |  3.3  |  6.8  |
|     燃气     | 000593 |  德龙汇能  |  29.6%   |  1.7  |  0.7  |  0.5  |  2.8  |  2.5  | -1.2 |  0.2  |  0.0  |  9.9  |  9.9  |
|   工程建设   | 002140 |  东华科技  |  29.6%   |       |       |       | 10.1  |  0.4  | 3.1  | 10.0  | -0.5  | -1.7  |  5.8  |
|   光伏设备   | 600537 |  亿晶光电  |  29.5%   |       |       |       |       |       | 10.1 | 10.0  | 10.0  | -5.5  |  2.9  |
|   消费电子   | 002351 |   漫步者   |  29.2%   |       |       | 10.1  | 10.0  |  0.3  | 3.4  | -2.9  | -1.0  | 10.0  | -2.6  |
|  汽车零部件  | 300733 |  西菱动力  |  28.7%   |       |       |       |       | 12.8  | -1.8 |  5.4  |  9.0  | -0.4  |  1.6  |
|   美容护理   | 300856 |  科思股份  |  28.6%   |       |       |       |       |       |      | 20.0  | -0.6  |  3.8  |  3.8  |
|    半导体    | 688661 |  和林微纳  |  28.5%   | 13.5  |  3.7  |  4.8  |  1.3  |  6.5  | -2.5 | -2.3  | -0.4  |  0.7  |  1.1  |
|   化学制品   | 300758 |  七彩化学  |  28.5%   |       |       | 12.9  | 15.9  | -5.0  | -3.5 |  3.3  |  2.1  | -3.4  |  5.0  |
|   交运设备   | 000913 |  钱江摩托  |  28.1%   |  3.8  |  2.3  | -1.3  | -0.4  | 10.0  | 1.1  |  0.1  |  0.9  |  6.7  |  2.4  |
|   电子元件   | 002199 |  东晶电子  |  28.0%   | -1.3  |  2.0  |  9.9  | 10.0  | 10.0  | -3.9 | -7.7  | 10.0  |  2.0  | -3.9  |
|   化学制品   | 300721 |  怡达股份  |  27.9%   |       | 13.8  |  4.0  |  7.8  | -3.1  | 0.2  | -1.9  |  1.9  |  1.4  |  1.8  |
|   环保行业   | 688659 |  元琛科技  |  27.8%   | -0.8  |  1.4  |  6.4  |  2.1  | -5.3  | 5.6  | -1.9  | 20.0  | -1.7  |  0.9  |
|   有色金属   | 003038 |  鑫铂股份  |  27.8%   |  0.9  |  4.4  | -2.0  | -3.8  |  5.7  | 2.4  |  1.9  |  3.0  |  3.0  | 10.0  |
|  汽车零部件  | 603768 |  常青股份  |  27.7%   |  1.5  |  2.8  | 10.0  |  5.7  |  1.2  | 0.0  | -3.2  |  1.9  |  1.8  |  3.6  |
|     证券     | 000728 |  国元证券  |  27.7%   |       |       | 10.0  | 10.1  | -7.7  | -1.0 | 10.0  |  0.0  | -3.0  |  8.2  |
|   电源设备   | 002335 |  科华数据  |  27.4%   |  1.5  |  1.7  | -0.5  | -3.0  | 10.0  | 3.8  |  0.1  |  3.5  | -0.4  |  8.5  |
|   光伏设备   | 603105 |  芯能科技  |  27.4%   | 10.0  |  1.1  | -0.8  | -0.3  |  6.2  | 6.9  | -0.7  |  1.5  |  2.2  | -1.0  |
|   交运设备   | 300351 |  永贵电器  |  27.4%   |       |       |       |       | 11.0  | 5.4  |  0.4  |  6.9  | -1.0  |  2.5  |
|   电力行业   | 600644 |  乐山电力  |  27.2%   | -0.5  |  0.5  |  1.9  |  0.6  |  9.9  | 10.0 | 10.0  | -1.4  |  4.7  | -9.7  |
|   电网设备   | 688248 |  南网科技  |  27.2%   | -6.5  |  9.4  |  3.4  |  1.1  | -3.0  | -3.9 | 11.0  |  3.7  |  0.7  | 10.2  |
|      —       | 835985 |   N海泰    |  27.1%   | 29.9  | 10.2  |  5.5  | -11.5 | 11.2  | -4.6 | -4.1  |  0.9  | -10.3 |  3.5  |
|   通用设备   | 000530 |  冰山冷热  |  27.0%   | -2.6  | 10.1  | 10.1  | -3.2  | 10.0  | 1.7  | -4.5  |  2.9  | -0.2  |  1.2  |
|   光伏设备   | 603396 |  金辰股份  |  26.7%   | -2.4  |  2.4  |  1.0  | -6.7  |  7.8  | 10.0 |  1.9  |  7.0  |  3.2  |  0.8  |
|  汽车零部件  | 605208 |   永茂泰   |  26.7%   | -1.1  | -0.3  |  5.6  | 10.0  | -3.8  | 4.0  |  1.1  | 10.0  | -1.0  |  0.4  |
|   电子元件   | 002579 |  中京电子  |  26.5%   |  5.1  | -3.6  | 10.0  | 10.0  | 10.0  | 10.0 | -10.0 |  2.4  | -5.9  | -1.8  |
|    半导体    | 605588 |  冠石科技  |  26.4%   |       |       |       |       |       |      |       | 10.0  | 10.0  |  4.5  |
|   装修建材   | 300117 |  嘉寓股份  |  26.4%   | 20.1  |  5.0  | -1.8  | -1.2  |  0.2  | 1.6  |  3.2  | -1.6  | -3.1  |  3.0  |
|   纺织服装   | 600107 |   美尔雅   |  26.3%   |       |       |       |       | 10.0  | 0.3  | 10.0  |  2.2  | -2.9  |  4.8  |
|    半导体    | 688200 |  华峰测控  |  26.3%   | 20.0  |  2.2  |  4.3  |  1.3  |  1.3  | 0.6  | -4.0  |  0.0  | -1.1  |  0.8  |
|  汽车零部件  | 002553 |  南方精工  |  26.3%   | 10.0  | 10.0  | -5.7  |  6.4  | -6.5  | 10.0 | 10.0  | 10.0  | -10.0 | -7.2  |
|   医疗器械   | 301097 |  天益医疗  |  26.3%   |       |       |       |       |       |      |       | 20.0  |  0.2  |  5.0  |
|   电网设备   | 002090 |  金智科技  |  26.3%   | -1.7  |  0.6  |  0.2  | -1.7  |  5.5  | 0.0  | 10.0  |  5.0  | -3.2  | 10.0  |
|   农牧饲渔   | 300673 |  佩蒂股份  |  26.2%   |       |       |       |       |       | 20.0 |  0.3  | -3.7  |  3.2  |  5.5  |
|   电源设备   | 688551 |   科威尔   |  26.2%   |       | 13.9  | -3.1  |  2.4  |  3.2  | -4.1 | -0.4  |  2.4  |  2.4  |  8.0  |
|   有色金属   | 301266 |  宇邦新材  |  26.0%   |  6.8  | -0.2  |  0.8  | -8.5  |  9.8  | -1.4 |  9.2  | -3.1  |  4.8  |  6.8  |
|  汽车零部件  | 002363 |  隆基机械  |  25.9%   |       |       |       |       |       |      | 10.1  | 10.0  |  2.4  |  1.6  |
|  非金属材料  | 603260 |  合盛硅业  |  25.9%   | 10.0  |  2.2  |  8.4  | -0.4  |  9.1  | -1.1 | -7.0  |  0.5  | -0.4  |  3.3  |
|   光伏设备   | 300316 |  晶盛机电  |  25.8%   |       |       |       |       | 12.0  | 0.6  | -0.1  | 10.4  | -0.5  |  1.7  |
|    小金属    | 300811 |  铂科新材  |  25.8%   |       |       |       |       | 15.0  | -0.8 |  0.9  |  2.8  |  0.8  |  5.4  |
|   航运港口   | 601872 |  招商轮船  |  25.7%   |  4.7  | -1.5  |  0.1  |  4.1  |  0.7  | 6.9  |  1.1  |  0.1  | 10.0  | -2.5  |
|   消费电子   | 002976 |  瑞玛精密  |  25.5%   |  1.2  |  0.4  |  1.7  | -4.1  |  1.9  | 1.8  |  5.0  |  6.7  | -1.0  | 10.0  |
|  汽车零部件  | 002715 |  登云股份  |  25.5%   | -0.6  |  3.2  | -0.9  | -0.1  |  4.2  | 10.0 | -3.1  |  7.3  |  1.0  |  2.9  |
|   通用设备   | 688379 |  华光新材  |  25.5%   |       |       | 12.8  |  0.5  |  0.3  | -2.9 |  8.5  | -2.5  |  1.9  |  5.3  |
|   煤炭行业   | 600546 |  山煤国际  |  25.2%   | 10.0  | -4.5  |  1.1  |  6.7  |  4.9  | -1.0 | -0.7  | -3.2  |  7.3  |  3.1  |
|   电网设备   | 002121 |  科陆电子  |  25.1%   |  4.1  |  0.3  | -2.9  | -3.2  |  6.5  | 0.3  |  1.8  |  6.5  |  0.1  | 10.0  |
|   仪器仪表   | 688600 |  皖仪科技  |  25.0%   | 14.8  | -0.6  |  1.6  |  1.2  |  0.9  | -3.0 |  1.0  |  0.5  |  4.8  |  2.3  |
|  汽车零部件  | 605133 |  嵘泰股份  |  25.0%   | 10.0  | -0.6  | -5.6  | -3.2  |  2.5  | 10.0 |  2.4  |  1.9  |  1.8  |  4.5  |
|   专用设备   | 603289 |  泰瑞机器  |  25.0%   |  0.1  |  1.9  | -1.0  | -3.2  |  6.7  | 10.0 | 10.0  |  0.1  | -1.8  |  0.7  |
|   专用设备   | 688328 |   深科达   |  24.8%   |       | 20.0  | 13.3  | -4.7  |  3.5  | -2.6 | -4.0  |  8.2  | -3.4  | -4.8  |
|     游戏     | 002445 |  中南文化  |  24.8%   |       |       |       |       |       |      |  9.9  | 10.2  |  9.9  | -6.2  |
|   风电设备   | 603507 |  振江股份  |  24.8%   |       |       |       |       | 10.0  | 2.1  | 10.0  |  0.3  | -3.1  |  4.0  |
|  光学光电子  | 002289 |  宇顺电子  |  24.8%   |       |       |       |       |       | 10.0 |  3.0  |  1.8  |  4.5  |  3.6  |
|   通信设备   | 002296 |  辉煌科技  |  24.8%   | -1.3  |  2.2  | -0.6  | -1.3  |  0.8  | 0.6  |  4.2  | -1.3  | 10.0  | 10.0  |
|   电子元件   | 688371 |   菲沃泰   |  24.8%   |       |       |       | 20.0  |  2.2  | -4.4 | -1.5  | -4.1  |  1.9  | 10.7  |
|   化学制品   | 600230 |  沧州大化  |  24.7%   |       |       |       | 10.0  | 10.0  | -0.1 | -2.5  | -5.3  |  5.6  |  5.7  |
|   家用轻工   | 603398 |  沐邦高科  |  24.6%   | 10.0  |  3.2  |  3.6  | -4.7  | 10.0  | 7.6  | -8.1  | -1.7  |  3.1  |  0.8  |
|   航天航空   | 688070 |  纵横股份  |  24.6%   |  3.2  | 14.9  |  4.7  |  0.7  | -2.1  | -7.4 | 16.4  | -6.4  |  0.8  |  0.0  |
|   食品饮料   | 003000 |  劲仔食品  |  24.4%   |  3.1  | -2.4  |  4.8  |  0.0  |  3.8  | 1.7  | -3.3  |  6.0  | -0.8  | 10.0  |
|   环保行业   | 688501 |  青达环保  |  24.3%   |  0.2  | -0.9  |  5.5  |  2.7  | -2.3  | -3.1 | 13.4  |  1.5  |  1.1  |  4.7  |
|   专用设备   | 301312 |   智立方   |  24.2%   |  4.8  | -2.5  |  7.6  |  1.5  | -5.3  | -2.5 | 19.7  |  0.5  | -1.5  |  1.8  |
|   光伏设备   | 688348 |  昱能科技  |  24.1%   |       |       |       |       |       |      |       | 10.7  | -0.5  | 12.6  |
|  光学光电子  | 002962 |  五方光电  |  24.0%   |       |       |       |       |       |      |       | 10.0  | 10.0  |  2.5  |
|   专用设备   | 603015 |  弘讯科技  |  24.0%   |  1.0  |  5.1  | -2.2  | -2.5  |  4.5  | 10.0 | 10.0  | -6.2  | -1.6  |  4.8  |
|   专用设备   | 300950 |   德固特   |  23.9%   |       |       |       |       |       |      |       |       | 20.0  |  3.2  |
|   专用设备   | 300472 |  新元科技  |  23.8%   |       |       | 10.1  |  1.6  |  1.4  | 6.9  | -2.3  |  1.5  | -0.3  |  3.2  |
|   电源设备   | 002364 |  中恒电气  |  23.8%   |       |       |       |       |       |      | 10.0  | 10.0  |  1.2  |  1.2  |
|  计算机设备  | 300551 |  古鳌科技  |  23.8%   |       | 10.4  | 10.5  |  5.2  | -6.3  | 17.3 | -4.2  | -4.7  | -3.0  | -1.0  |
|     电池     | 300068 |  南都电源  |  23.7%   | -0.5  |  4.4  | -0.6  | -5.8  |  6.5  | -0.4 |  0.9  |  6.1  |  0.3  | 11.7  |
|   贸易行业   | 000829 |  天音控股  |  23.4%   |       |       |       | 10.1  | -2.9  | 1.9  |  6.8  | 10.0  |  1.4  | -4.8  |
|   专用设备   | 605288 |  凯迪股份  |  23.4%   | 10.0  |  1.2  |  2.4  | -5.1  |  3.9  | -0.5 | 10.0  | -1.6  | -2.5  |  4.7  |
|   消费电子   | 603626 |  科森科技  |  23.3%   |       |       | 10.0  | -3.1  |  2.2  | 3.2  |  0.9  |  6.8  | -1.7  |  3.5  |
|   珠宝首饰   | 002345 |   潮宏基   |  23.2%   |       |       |       |       |       |      | 10.0  |  4.5  |  5.3  |  1.9  |
|   消费电子   | 603595 |  东尼电子  |  23.2%   |  6.0  |  2.4  |  3.8  |  1.6  | 10.0  | -7.3 |  3.5  | 10.0  | -5.8  | -1.7  |
|     电机     | 603728 |  鸣志电器  |  22.9%   |  2.2  | 10.0  | -5.8  | -7.8  |  3.0  | 10.0 |  0.0  | 10.0  | -1.1  |  2.1  |
|     电机     | 002801 |  微光股份  |  22.8%   |       | 10.0  |  4.5  | -0.3  |  3.0  | -0.7 | -1.7  | 10.0  | -4.0  |  1.0  |
|   光伏设备   | 688680 |  海优新材  |  22.8%   | -0.2  |  4.0  | 14.8  |  3.6  |  1.4  | -4.1 |  1.2  |  1.7  |  0.8  | -1.3  |
|    半导体    | 688216 |  气派科技  |  22.5%   | 11.5  | -3.5  | 20.0  |  4.0  |  1.8  | -6.9 | -4.3  |  1.0  | -2.2  |  1.8  |
|     电池     | 002580 |  圣阳股份  |  22.5%   |  1.3  | 10.1  | -1.2  | -3.3  | -0.3  | 3.0  | -1.6  | 10.0  | -6.1  | 10.0  |
|   专用设备   | 002957 |  科瑞技术  |  22.4%   |       | 10.0  | 10.0  | -0.5  | -6.6  | 1.3  |  6.5  | -2.3  | -6.0  | 10.0  |
|   电子元件   | 300656 |  民德电子  |  22.3%   |       |       |       |       |       |      |       | 20.0  |  1.7  |  0.2  |
|   软件开发   | 003029 |  吉大正元  |  22.3%   |       |       |       |       |       |      |       | 10.0  |  5.2  |  5.7  |
|     电池     | 688567 |  孚能科技  |  22.3%   |       |       |       |       |       |      | 10.1  |  2.4  |  5.4  |  3.0  |
|   专用设备   | 688001 |  华兴源创  |  22.3%   |  5.1  |  1.2  | -0.9  |  0.9  |  3.9  | -3.6 |  0.3  | -0.3  | 11.3  |  3.3  |
|   消费电子   | 003028 |  振邦智能  |  22.2%   |  3.3  | -1.1  | -1.7  | -2.7  |  6.1  | 3.0  | -3.0  | 10.0  | -2.4  | 10.0  |
|   通用设备   | 002903 |  宇环数控  |  22.1%   |  0.6  | 10.0  | 10.0  | 10.0  | 10.0  | -8.8 | -10.0 | 10.0  | -10.0 |  2.0  |
|   专用设备   | 002837 |   英维克   |  22.0%   |       |       |       |       |       |      |       |  9.9  |  0.9  | 10.0  |
