+--------------+--------+------------+----------+------+-------+-------+-------+-------+-------+-------+-------+-------+-------+
|     行业     |  代码  |    名称    | 涨幅统计 |  9   |   8   |   7   |   6   |   5   |   4   |   3   |   2   |   1   |   0   |
+--------------+--------+------------+----------+------+-------+-------+-------+-------+-------+-------+-------+-------+-------+
|   铁路公路   | 000755 |  山西路桥  |  94.8%   | 10.0 |  9.9  | 10.0  | 10.1  | 10.1  | 10.0  |  4.5  |  5.2  |  0.0  |  0.0  |
|   综合行业   | 002591 |  恒大高新  |  93.9%   | 0.4  |  3.2  |  9.9  |  9.9  | 10.0  | 10.0  | 10.0  | 10.1  | 10.0  | -3.9  |
|   通用设备   | 002514 |  宝馨科技  |  84.4%   | 10.0 | 10.0  | 10.0  | 10.1  | 10.0  |  5.7  |  4.2  | 10.0  | -6.0  |  0.5  |
|   电网设备   | 688248 |  南网科技  |  80.2%   | 6.7  |  1.0  |  7.0  | 10.6  | 14.0  | 20.0  | -2.0  | 16.3  | -10.4 |  1.1  |
|   通用设备   | 002965 |  祥鑫科技  |  69.4%   | 10.0 |  9.2  |  1.8  |  3.9  |  2.2  | 10.0  | 10.0  | 10.0  | -10.0 |  8.9  |
|   消费电子   | 002547 |  春兴精工  |  68.1%   | 5.9  | 10.0  |  0.2  | -6.4  |  9.9  | -4.5  | 10.1  | 10.0  | 10.0  |  9.9  |
|   专用设备   | 002796 |  世嘉科技  |  62.3%   | 3.8  | -1.6  | -0.4  | 10.0  | 10.0  | 10.0  | 10.0  | 10.0  | 10.0  | -10.0 |
|  光学光电子  | 002992 |  宝明科技  |  61.9%   | 10.0 | 10.0  | 10.0  | -3.8  |  3.9  |  3.1  |  2.5  | 10.0  |  1.3  |  3.4  |
|   文化传媒   | 600996 |  贵广网络  |  61.5%   | -0.5 |  2.0  | -0.3  |  3.7  |  5.9  |  9.9  |  5.3  |  3.6  | 10.0  | 10.0  |
|   专用设备   | 688218 |  江苏北人  |  60.5%   | 7.5  | 14.8  |  8.1  | -9.8  | 10.9  | 18.0  |  0.8  |  2.1  | -0.6  | -0.4  |
|  房地产开发  | 000631 |  顺发恒业  |  60.1%   | 0.3  |  3.4  | -2.5  |  5.9  | 10.1  |  9.9  | 10.1  | 10.0  | -7.3  | 10.0  |
|   电网设备   | 301120 |  新特电气  |  57.0%   | 0.5  |  3.6  |  4.9  | -6.4  | 20.0  | 20.0  | 20.0  |  0.6  | -7.7  | -4.2  |
|  汽车零部件  | 603917 |  合力科技  |  55.4%   | 10.0 | 10.0  | -10.0 | 10.0  | 10.0  | 10.0  | 10.0  |  7.1  | -10.0 |  1.1  |
|   通用设备   | 600992 |  贵绳股份  |  54.7%   | 0.9  | -4.5  | -2.3  | -2.4  | 10.0  | 10.0  | 10.0  |  4.5  | 10.0  | 10.0  |
|   装修建材   | 000619 |  海螺新材  |  53.8%   | -1.0 |  1.2  | -1.0  | 10.0  | 10.0  | -0.7  | -3.1  | 10.0  | 10.1  | 10.0  |
|  汽车零部件  | 002997 |  瑞鹄模具  |  48.9%   | 5.8  |  6.2  | 10.0  | -2.1  |  3.3  |  2.2  | 10.0  | 10.0  | -4.5  |  0.8  |
|   风电设备   | 300690 |  双一科技  |  47.8%   | 2.8  | -3.2  | -0.8  |  2.0  |  5.2  |  6.3  | -2.6  |  6.0  | 20.0  |  6.0  |
|   专用设备   | 002523 |  天桥起重  |  47.4%   | 9.8  | 10.0  | -7.2  | -2.3  | 10.0  | -7.6  | -0.3  |  9.9  |  9.9  | 10.1  |
|   化学原料   | 603067 |  振华股份  |  46.2%   | -2.5 |  5.1  |  2.0  | -6.8  | -1.6  | 10.0  | 10.0  | 10.0  |  4.2  | 10.0  |
|   电子元件   | 600152 |  维科技术  |  45.0%   | 2.5  |  2.3  |  9.9  | -1.4  |  6.8  |  5.6  | -2.7  |  9.9  | -3.9  | 10.0  |
|   专用设备   | 688700 |  东威科技  |  43.4%   | 15.4 | -3.8  |  2.0  |  0.2  |  3.2  |  5.5  |  0.8  | 13.9  | -1.8  |  2.8  |
